time,x,y,z,lat,lon,h,clock_bias_m,used_sats,pdop,gdop,residual_rms_m,residual_max_m,east,north,up,horiz,three_d
2026-04-27T00:13:00,-2148744.0945,4426639.2952,4044653.4913,39.60859462,115.89249544,84.5350,-4.2381,9,4.432,5.378,0.6729,1.4849,0.2394,-0.5061,-3.1063,0.5598,3.1563
2026-04-27T00:13:30,-2148744.1827,4426639.3464,4044653.8280,39.60859647,115.89249611,84.8149,-3.8873,9,4.440,5.386,0.8545,2.0146,0.2964,-0.3006,-2.8265,0.4221,2.8578
2026-04-27T00:14:00,-2148743.9003,4426639.0343,4044653.4010,39.60859583,115.89249474,84.2313,-4.2996,9,4.447,5.394,0.8873,2.0233,0.1786,-0.3719,-3.4100,0.4125,3.4348
2026-04-27T00:14:30,-2148743.9735,4426639.3330,4044654.0049,39.60859830,115.89249398,84.8480,-3.8725,9,4.454,5.402,0.9541,2.3543,0.1140,-0.0984,-2.7933,0.1506,2.7974
2026-04-27T00:15:00,-2148744.0072,4426639.4030,4044654.0832,39.60859839,115.89249398,84.9577,-3.6420,9,4.461,5.410,0.7702,1.8899,0.1138,-0.0875,-2.6836,0.1435,2.6874
2026-04-27T00:15:30,-2148743.7906,4426638.0055,4044652.5025,39.60859519,115.89249882,82.9086,-5.1520,9,4.467,5.417,0.8369,2.0549,0.5292,-0.4435,-4.7327,0.6904,4.7828
2026-04-27T00:16:00,-2148743.5312,4426638.2843,4044653.1993,39.60859923,115.89249468,83.4587,-4.8349,9,4.473,5.424,1.0545,2.5187,0.1741,0.0056,-4.1826,0.1742,4.1862
2026-04-27T00:16:30,-2148743.6482,4426638.7341,4044653.5872,39.60859931,115.89249362,84.0572,-4.3671,9,4.479,5.430,0.9330,2.5788,0.0829,0.0140,-3.5842,0.0841,3.5852
2026-04-27T00:17:00,-2148743.8439,4426638.2070,4044652.8537,39.60859645,115.89249835,83.2900,-4.9418,9,4.484,5.436,1.1022,2.7809,0.4891,-0.3034,-4.3513,0.5755,4.3892
2026-04-27T00:17:30,-2148743.9305,4426638.7113,4044653.3603,39.60859714,115.89249669,83.9917,-4.3312,9,4.489,5.441,0.8263,2.1057,0.3468,-0.2264,-3.6496,0.4142,3.6730
2026-04-27T00:18:00,-2148743.9257,4426638.9266,4044653.7570,39.60859880,115.89249555,84.3922,-3.9408,9,4.493,5.445,0.5688,1.0917,0.2485,-0.0429,-3.2492,0.2521,3.2589
2026-04-27T00:18:30,-2148743.6092,4426638.1367,4044652.7746,39.60859685,115.89249625,83.1120,-5.0382,9,4.497,5.449,0.7026,1.5382,0.3087,-0.2586,-4.5293,0.4027,4.5472
2026-04-27T00:19:00,-2148744.2193,4426639.2536,4044654.1821,39.60859932,115.89249696,84.9887,-3.6771,9,4.500,5.453,0.6941,1.6537,0.3698,0.0153,-2.6527,0.3701,2.6784
2026-04-27T00:19:30,-2148743.6993,4426638.4188,4044652.9981,39.60859672,115.89249576,83.4803,-4.6530,9,4.503,5.456,1.2096,3.3065,0.2666,-0.2732,-4.1611,0.3818,4.1785
2026-04-27T00:20:00,-2148743.9993,4426639.3032,4044654.6693,39.60860300,115.89249441,85.2596,-3.4722,9,4.505,5.458,0.7450,1.7901,0.1503,0.4234,-2.3817,0.4493,2.4237
