time,x,y,z,lat,lon,h,clock_bias_m,used_sats,pdop,gdop,residual_rms_m,residual_max_m,east,north,up,horiz,three_d
2026-04-27T00:08:00,-2994427.7598,4951306.5244,2674495.0458,24.95356034,121.16451148,198.4610,1.9859,15,2.739,3.355,0.7269,2.0400,0.3026,-0.3353,-4.3126,0.4516,4.3362
2026-04-27T00:08:30,-2994427.4731,4951306.2771,2674495.0140,24.95356145,121.16451032,198.1213,1.6718,15,2.738,3.354,0.6004,1.3740,0.1852,-0.2122,-4.6524,0.2817,4.6609
2026-04-27T00:09:00,-2994427.4267,4951306.1031,2674495.0615,24.95356250,121.16451082,197.9845,1.4159,15,2.736,3.352,0.7064,2.0055,0.2356,-0.0962,-4.7891,0.2545,4.7959
2026-04-27T00:09:30,-2994427.3293,4951306.1395,2674495.1310,24.95356314,121.16450980,197.9964,1.5349,15,2.735,3.351,0.5842,1.3352,0.1334,-0.0251,-4.7773,0.1358,4.7792
2026-04-27T00:10:00,-2994427.6754,4951307.1305,2674495.6847,24.95356376,121.16450766,199.1612,2.6058,15,2.705,3.310,1.2551,4.4030,-0.0833,0.0436,-3.6124,0.0940,3.6136
2026-04-27T00:10:30,-2994427.5762,4951306.8720,2674495.7781,24.95356556,121.16450814,198.9535,2.4481,15,2.705,3.310,1.3317,4.7138,-0.0345,0.2432,-3.8201,0.2457,3.8280
2026-04-27T00:11:00,-2994427.8067,4951306.8504,2674495.8828,24.95356603,121.16451021,199.0891,2.5702,15,2.705,3.310,1.4365,4.8159,0.1740,0.2957,-3.6845,0.3431,3.7005
2026-04-27T00:11:30,-2994427.7981,4951306.7584,2674495.7286,24.95356509,121.16451061,198.9486,2.3806,15,2.705,3.311,1.1501,3.4457,0.2143,0.1910,-3.8251,0.2870,3.8358
2026-04-27T00:12:00,-2994428.1231,4951306.9412,2674495.7907,24.95356436,121.16451242,199.2691,2.6595,15,2.705,3.311,1.2817,4.0205,0.3978,0.1103,-3.5046,0.4128,3.5288
2026-04-27T00:12:30,-2994427.8896,4951307.0766,2674495.8032,24.95356448,121.16450975,199.2699,2.6288,15,2.705,3.311,1.1646,3.7851,0.1278,0.1237,-3.5038,0.1779,3.5083
2026-04-27T00:13:00,-2994427.8376,4951307.2522,2674495.9346,24.95356509,121.16450841,199.4372,2.7313,15,2.705,3.312,1.6858,5.8492,-0.0074,0.1908,-3.3365,0.1910,3.3420
2026-04-27T00:13:30,-2994427.7199,4951306.8162,2674495.7976,24.95356562,121.16450965,198.9859,2.3746,15,2.705,3.312,1.2218,4.0245,0.1175,0.2497,-3.7878,0.2759,3.7978
2026-04-27T00:14:00,-2994428.1432,4951307.6297,2674496.0725,24.95356439,121.16450906,199.9316,3.3143,15,2.705,3.313,1.4482,5.1700,0.0587,0.1129,-2.8421,0.1273,2.8449
2026-04-27T00:14:30,-2994427.7639,4951306.7359,2674495.7356,24.95356529,121.16451043,198.9181,2.3509,15,2.706,3.313,1.1780,3.8303,0.1967,0.2129,-3.8556,0.2898,3.8665
